"uid"	"qRad"	"qLat"	"qLong"	"qString"	"block"	"isDone"	"timLocs"
"59152561"	587.825683450902	49.04867	-122.67031	"49.04867,-122.67031"	1	FALSE	""
"24660443"	119.466898773543	45.53741	-73.62375	"45.53741,-73.62375"	1	FALSE	""
"48061362"	431.904375617481	50.91152	-114.05363	"50.91152,-114.05363"	1	FALSE	""
"35211085"	163.603139164527	43.71528	-79.64359	"43.71528,-79.64359"	1	FALSE	""
"59153547"	370.760281291166	49.09141	-122.61855	"49.09141,-122.61855"	1	FALSE	""
"47150290"	351.161103171342	53.19836	-105.75376	"53.19836,-105.75376"	1	FALSE	""
"24220053"	395.568481885853	46.94666	-71.29547	"46.94666,-71.29547"	1	FALSE	""
"35310161"	4554.36536611421	43.34511	-81.0101	"43.34511,-81.0101"	1	FALSE	""
"46110193"	421.911799904546	49.95419	-97.19192	"49.95419,-97.19192"	1	FALSE	""
"35200140"	726.250470869688	43.81919	-79.26269	"43.81919,-79.26269"	1	FALSE	""
"35212119"	446.155318849547	43.61814	-79.58235	"43.61814,-79.58235"	1	FALSE	""
"35060673"	5506.3883924143	45.37335	-76.26481	"45.37335,-76.26481"	1	FALSE	""
"35520107"	436.708245869097	46.25444	-81.77589	"46.25444,-81.77589"	1	FALSE	""
"13090126"	3096.76809698395	47.06515	-65.38765	"47.06515,-65.38765"	1	FALSE	""
"24250010"	338.117205605684	46.75203	-71.24595	"46.75203,-71.24595"	1	FALSE	""
"35370077"	181.184924990259	42.3112	-82.93416	"42.3112,-82.93416"	1	FALSE	""
"10010523"	469.566805982749	47.68725	-53.23289	"47.68725,-53.23289"	1	FALSE	""
"24230029"	424.385577807129	46.86548	-71.22228	"46.86548,-71.22228"	1	FALSE	""
"35201900"	721.368143731423	43.74537	-79.53535	"43.74537,-79.53535"	1	FALSE	""
"35470317"	3220.5337751134	45.698	-77.11262	"45.698,-77.11262"	1	FALSE	""
"48111690"	2814.73334625573	53.39527	-113.18274	"53.39527,-113.18274"	1	FALSE	""
"24570163"	238.443522524025	45.44432	-73.29213	"45.44432,-73.29213"	1	FALSE	""
"13090211"	5766.66803634458	47.0201	-65.34062	"47.0201,-65.34062"	1	FALSE	""
"24650262"	184.78938216924	45.62153	-73.72973	"45.62153,-73.72973"	1	FALSE	""
"35191259"	148.723323292545	43.83082	-79.54936	"43.83082,-79.54936"	1	FALSE	""
"35190951"	247.938344491015	44.07622	-79.43921	"44.07622,-79.43921"	1	FALSE	""
"48062146"	279.941478674799	50.91212	-114.10376	"50.91212,-114.10376"	1	FALSE	""
"24950026"	9746.17625406587	48.90461	-68.88891	"48.90461,-68.88891"	1	FALSE	""
"35201370"	145.90180773871	43.66058	-79.46053	"43.66058,-79.46053"	1	FALSE	""
"35180909"	193.839403432636	43.87794	-79.02985	"43.87794,-79.02985"	1	FALSE	""
"59150578"	255.93513258352	49.24863	-123.16224	"49.24863,-123.16224"	1	FALSE	""
"48060278"	229.029998512055	51.10631	-114.15296	"51.10631,-114.15296"	1	FALSE	""
"35280155"	305.279433371518	43.07615	-79.95151	"43.07615,-79.95151"	1	FALSE	""
"35200941"	107.214633997981	43.65081	-79.43745	"43.65081,-79.43745"	1	FALSE	""
"24940064"	295.632250260723	48.41373	-71.18473	"48.41373,-71.18473"	1	FALSE	""
"35190922"	286.146991105528	44.05969	-79.44257	"44.05969,-79.44257"	1	FALSE	""
"47070213"	512.505593571321	50.13581	-106.38195	"50.13581,-106.38195"	1	FALSE	""
"24630073"	1940.79772489982	45.92365	-73.6915	"45.92365,-73.6915"	1	FALSE	""
"48080087"	567.689946345489	52.24256	-113.80025	"52.24256,-113.80025"	1	FALSE	""
"24180067"	4012.10195349962	46.90303	-70.61504	"46.90303,-70.61504"	1	FALSE	""
"35370116"	221.398997965458	42.30282	-82.98181	"42.30282,-82.98181"	1	FALSE	""
"48020165"	403.720200553645	49.68604	-112.89278	"49.68604,-112.89278"	1	FALSE	""
"24661174"	166.174522227531	45.45608	-73.57374	"45.45608,-73.57374"	1	FALSE	""
"35120350"	242.039459101311	44.11547	-77.57129	"44.11547,-77.57129"	1	FALSE	""
"35440208"	2573.94974297331	45.01311	-79.3223	"45.01311,-79.3223"	1	FALSE	""
"24661895"	130.446705134661	45.53095	-73.57202	"45.53095,-73.57202"	1	FALSE	""
"24663204"	127.777748114907	45.47869	-73.63172	"45.47869,-73.63172"	1	FALSE	""
"35300636"	229.651994886751	43.33896	-80.30283	"43.33896,-80.30283"	1	FALSE	""
"24580021"	214.53201542532	45.5401	-73.47928	"45.5401,-73.47928"	1	FALSE	""
"24680064"	5050.51169400615	45.15052	-73.40356	"45.15052,-73.40356"	1	FALSE	""
"35180205"	234.516342793835	43.90544	-78.8854	"43.90544,-78.8854"	1	FALSE	""
"35070292"	5755.87235005298	44.6334	-76.33936	"44.6334,-76.33936"	1	FALSE	""
"35380331"	2369.3556015394	42.576	-82.48307	"42.576,-82.48307"	1	FALSE	""
"35440229"	321.455206765568	44.9238	-79.38212	"44.9238,-79.38212"	1	FALSE	""
"35211535"	184.045204814686	43.74721	-79.7641	"43.74721,-79.7641"	1	FALSE	""
"59152057"	290.822892985808	49.12297	-122.85385	"49.12297,-122.85385"	1	FALSE	""
"48111734"	451.116250011608	53.26213	-113.5758	"53.26213,-113.5758"	1	FALSE	""
"35430943"	1047.47066715258	44.51216	-80.02988	"44.51216,-80.02988"	1	FALSE	""
"48061815"	556.432400190878	51.14919	-114.24634	"51.14919,-114.24634"	1	FALSE	""
"35240086"	227.361705499702	43.52075	-79.86029	"43.52075,-79.86029"	1	FALSE	""
"24650053"	328.000973505484	45.62711	-73.75546	"45.62711,-73.75546"	1	FALSE	""
"47160215"	391.839331084977	52.65737	-108.00994	"52.65737,-108.00994"	1	FALSE	""
"59152232"	210.039554068635	49.18282	-122.85352	"49.18282,-122.85352"	1	FALSE	""
"24662276"	242.315028172494	45.45787	-73.81583	"45.45787,-73.81583"	1	FALSE	""
"35203130"	149.211869552218	43.63591	-79.48885	"43.63591,-79.48885"	1	FALSE	""
"59170047"	452.902236061191	48.64324	-123.40446	"48.64324,-123.40446"	1	FALSE	""
"35201895"	249.641715967987	43.74506	-79.54663	"43.74506,-79.54663"	1	FALSE	""
"35580107"	214.780370826247	48.4012	-89.27701	"48.4012,-89.27701"	1	FALSE	""
"48060307"	221.189885893765	51.08279	-114.17234	"51.08279,-114.17234"	1	FALSE	""
"48062202"	236.575161362843	51.13488	-114.13104	"51.13488,-114.13104"	1	FALSE	""
"59153974"	336.383977656828	49.21408	-122.56582	"49.21408,-122.56582"	1	FALSE	""
"24980041"	50000	51.15128	-60.00943	"51.15128,-60.00943"	1	FALSE	""
"35210179"	210.525254935814	43.6903	-79.77071	"43.6903,-79.77071"	1	FALSE	""
"35181169"	177.645914238979	43.90899	-78.97236	"43.90899,-78.97236"	1	FALSE	""
"24180046"	1191.13176445034	46.99353	-70.53948	"46.99353,-70.53948"	1	FALSE	""
"12090292"	273.613575908891	44.63119	-63.57863	"44.63119,-63.57863"	1	FALSE	""
"47150263"	226.789706905508	53.18939	-105.73948	"53.18939,-105.73948"	1	FALSE	""
"24700163"	2780.14925284923	45.20661	-73.74034	"45.20661,-73.74034"	1	FALSE	""
"48061309"	454.074045650996	50.94194	-114.05042	"50.94194,-114.05042"	1	FALSE	""
"47110349"	158.345785438855	52.13225	-106.75071	"52.13225,-106.75071"	1	FALSE	""
"12090873"	163.931012876286	44.6463	-63.6011	"44.6463,-63.6011"	1	FALSE	""
"24650125"	166.423987562035	45.57206	-73.68737	"45.57206,-73.68737"	1	FALSE	""
"35310200"	627.270058867992	43.38375	-81.00167	"43.38375,-81.00167"	1	FALSE	""
"35020157"	345.624154995065	45.26247	-75.34932	"45.26247,-75.34932"	1	FALSE	""
"24250186"	476.629468355808	46.7435	-71.25804	"46.7435,-71.25804"	1	FALSE	""
"12180025"	17946.0201733456	46.53914	-60.56233	"46.53914,-60.56233"	1	FALSE	""
"47150324"	11185.6207259795	52.84046	-105.62737	"52.84046,-105.62737"	1	FALSE	""
"35211350"	232.530934121098	43.67403	-79.78401	"43.67403,-79.78401"	1	FALSE	""
"35320169"	169.665063378047	43.13979	-80.72604	"43.13979,-80.72604"	1	FALSE	""
"24050065"	402.132014200868	48.16777	-65.86275	"48.16777,-65.86275"	1	FALSE	""
"35220073"	176.335269066878	44.07616	-80.20085	"44.07616,-80.20085"	1	FALSE	""
"24230486"	204.976020548224	46.81958	-71.36519	"46.81958,-71.36519"	1	FALSE	""
"35290149"	192.655605224339	43.15121	-80.26919	"43.15121,-80.26919"	1	FALSE	""
"59153915"	265.299267830173	49.16103	-122.78511	"49.16103,-122.78511"	1	FALSE	""
"35090140"	2577.65615590391	45.11087	-75.99767	"45.11087,-75.99767"	1	FALSE	""
"59050086"	948.981433044776	49.07206	-117.79116	"49.07206,-117.79116"	1	FALSE	""
"59240286"	518.090897845188	49.90797	-125.47229	"49.90797,-125.47229"	1	FALSE	""
"24660048"	165.569226362865	45.63843	-73.49164	"45.63843,-73.49164"	1	FALSE	""
"35210228"	170.397389673002	43.66764	-79.75727	"43.66764,-79.75727"	1	FALSE	""
"35190427"	290.642466558457	43.81337	-79.39358	"43.81337,-79.39358"	1	FALSE	""
"24230602"	397.613109548659	46.77409	-71.32435	"46.77409,-71.32435"	1	FALSE	""
"35250973"	1413.35202810997	43.17343	-79.73205	"43.17343,-79.73205"	1	FALSE	""
"35210403"	261.618630035835	43.53119	-79.6345	"43.53119,-79.6345"	1	FALSE	""
"35211156"	193.068070693597	43.72947	-79.75474	"43.72947,-79.75474"	1	FALSE	""
"59153724"	711.770416008764	49.1593	-122.70059	"49.1593,-122.70059"	1	FALSE	""
"35490163"	450.608921679998	45.83728	-79.38521	"45.83728,-79.38521"	1	FALSE	""
"35490194"	1021.79556752634	45.36142	-80.0283	"45.36142,-80.0283"	1	FALSE	""
"35203041"	155.958595179402	43.75369	-79.60412	"43.75369,-79.60412"	1	FALSE	""
"35060165"	484.82222413058	45.43566	-75.61753	"45.43566,-75.61753"	1	FALSE	""
"48010145"	486.893749455111	50.01398	-110.6272	"50.01398,-110.6272"	1	FALSE	""
"59350316"	828.802070362899	49.82157	-119.63515	"49.82157,-119.63515"	1	FALSE	""
"59153195"	96.9764059701097	49.27979	-123.0665	"49.27979,-123.0665"	1	FALSE	""
"59230140"	324.416913987359	49.23464	-124.80633	"49.23464,-124.80633"	1	FALSE	""
"35204846"	84.7142585204102	43.76606	-79.41381	"43.76606,-79.41381"	1	FALSE	""
"24661907"	126.466617266699	45.52675	-73.5789	"45.52675,-73.5789"	1	FALSE	""
"24230673"	318.938382397122	46.8376	-71.35157	"46.8376,-71.35157"	1	FALSE	""
"35470284"	738.893280556804	45.42873	-76.35494	"45.42873,-76.35494"	1	FALSE	""
"24661234"	107.819703271334	45.45973	-73.54215	"45.45973,-73.54215"	1	FALSE	""
"35061671"	270.634182216902	45.26827	-75.71321	"45.26827,-75.71321"	1	FALSE	""
"24430225"	1581.75180716394	45.50164	-71.95729	"45.50164,-71.95729"	1	FALSE	""
"35211141"	129.280780250662	43.73413	-79.74126	"43.73413,-79.74126"	1	FALSE	""
"35061511"	258.589795109097	45.41837	-75.67351	"45.41837,-75.67351"	1	FALSE	""
"24050036"	5659.47322275407	48.19545	-65.61518	"48.19545,-65.61518"	1	FALSE	""
"24580679"	303.150641716919	45.57522	-73.42503	"45.57522,-73.42503"	1	FALSE	""
"35203150"	138.304185004404	43.64684	-79.48157	"43.64684,-79.48157"	1	FALSE	""
"24663250"	211.888706262806	45.53206	-73.63107	"45.53206,-73.63107"	1	FALSE	""
"46190124"	2169.77541958834	51.2936	-97.56808	"51.2936,-97.56808"	1	FALSE	""
"59390223"	382.486620066829	51.29239	-116.96769	"51.29239,-116.96769"	1	FALSE	""
"24662140"	86.8694202686439	45.49075	-73.58199	"45.49075,-73.58199"	1	FALSE	""
"46150094"	12479.9717512924	50.2378	-100.60804	"50.2378,-100.60804"	1	FALSE	""
"47100217"	1803.46966489997	51.51986	-104.18495	"51.51986,-104.18495"	1	FALSE	""
"35260629"	219.226645629596	43.11293	-79.12909	"43.11293,-79.12909"	1	FALSE	""
"24710141"	337.35846499112	45.47704	-74.29822	"45.47704,-74.29822"	1	FALSE	""
"47170232"	12615.7758054475	53.05876	-109.85735	"53.05876,-109.85735"	1	FALSE	""
"35410184"	3255.5282816739	44.26706	-81.50299	"44.26706,-81.50299"	1	FALSE	""
"24580282"	226.362295718814	45.51505	-73.43962	"45.51505,-73.43962"	1	FALSE	""
"35060267"	216.922567239451	45.42067	-75.6751	"45.42067,-75.6751"	1	FALSE	""
"48061277"	236.448482226274	50.96388	-114.04556	"50.96388,-114.04556"	1	FALSE	""
"59030199"	10470.0346525233	49.276	-117.29777	"49.276,-117.29777"	1	FALSE	""
"24220038"	5893.03574145537	47.00885	-71.52728	"47.00885,-71.52728"	1	FALSE	""
"59151237"	351.491470622639	49.21175	-123.0198	"49.21175,-123.0198"	1	FALSE	""
"35191216"	163.19396810862	43.88221	-79.37174	"43.88221,-79.37174"	1	FALSE	""
"59350107"	809.1000875801	49.87581	-119.39037	"49.87581,-119.39037"	1	FALSE	""
"35260801"	1974.90778505869	42.98346	-79.18859	"42.98346,-79.18859"	1	FALSE	""
"35240562"	416.554561075561	43.62093	-80.03893	"43.62093,-80.03893"	1	FALSE	""
"47110547"	265.881327348444	52.1192	-106.69139	"52.1192,-106.69139"	1	FALSE	""
"24340095"	489.116603830414	46.67864	-71.72515	"46.67864,-71.72515"	1	FALSE	""
"59151228"	216.765938376311	49.222	-123.03076	"49.222,-123.03076"	1	FALSE	""
"35250079"	201.548849284693	43.22202	-79.91276	"43.22202,-79.91276"	1	FALSE	""
"24662149"	155.270183136451	45.47708	-73.60326	"45.47708,-73.60326"	1	FALSE	""
"24660450"	119.54896209101	45.54327	-73.62409	"45.54327,-73.62409"	1	FALSE	""
"24230297"	219.187811404916	46.82046	-71.26251	"46.82046,-71.26251"	1	FALSE	""
"24100143"	1187.5913084394	48.47704	-68.43633	"48.47704,-68.43633"	1	FALSE	""
"24440048"	2919.26089404612	45.15091	-71.7252	"45.15091,-71.7252"	1	FALSE	""
"35560306"	1706.4981585773	49.41819	-82.38203	"49.41819,-82.38203"	1	FALSE	""
"24460099"	200.637324030957	45.19672	-72.74198	"45.19672,-72.74198"	1	FALSE	""
"12160030"	3076.11729074702	45.55709	-61.00212	"45.55709,-61.00212"	1	FALSE	""
"13070280"	1359.85419093896	46.14537	-64.68393	"46.14537,-64.68393"	1	FALSE	""
"10100074"	318.407041704127	53.30192	-60.28515	"53.30192,-60.28515"	1	FALSE	""
"35220088"	379.062347968657	43.91934	-80.08971	"43.91934,-80.08971"	1	FALSE	""
"35260438"	283.181684495571	43.17254	-79.23586	"43.17254,-79.23586"	1	FALSE	""
"35340134"	3128.0703930263	42.79542	-81.00451	"42.79542,-81.00451"	1	FALSE	""
"13040051"	8508.53298522516	45.50172	-66.32552	"45.50172,-66.32552"	1	FALSE	""
"35570356"	302.450952929161	46.37959	-82.65648	"46.37959,-82.65648"	1	FALSE	""
"24663430"	475.404722022863	45.4455	-73.88725	"45.4455,-73.88725"	1	FALSE	""
"48062142"	432.233964358333	50.9152	-114.11374	"50.9152,-114.11374"	1	FALSE	""
"35211011"	183.215455305853	43.62596	-79.59547	"43.62596,-79.59547"	1	FALSE	""
"24230030"	392.805096202336	46.85673	-71.21598	"46.85673,-71.21598"	1	FALSE	""
"24470112"	1043.78429457825	45.33556	-72.51948	"45.33556,-72.51948"	1	FALSE	""
"48020286"	2872.34156506264	49.87614	-112.77705	"49.87614,-112.77705"	1	FALSE	""
"48062013"	6180.93291673191	51.14832	-113.72899	"51.14832,-113.72899"	1	FALSE	""
"24570252"	436.128612494552	45.57195	-73.16891	"45.57195,-73.16891"	1	FALSE	""
"10100088"	359.523003543244	52.93648	-66.91097	"52.93648,-66.91097"	1	FALSE	""
"24230639"	305.616568270583	46.76007	-71.30133	"46.76007,-71.30133"	1	FALSE	""
"35470214"	462.249351427246	45.82206	-77.09089	"45.82206,-77.09089"	1	FALSE	""
"12070170"	209.733829418005	45.03989	-64.22775	"45.03989,-64.22775"	1	FALSE	""
"47040079"	12935.5603868184	49.25708	-108.11721	"49.25708,-108.11721"	1	FALSE	""
"24670170"	262.426496323083	45.35176	-73.72697	"45.35176,-73.72697"	1	FALSE	""
"24230851"	325.817513656058	46.76768	-71.28344	"46.76768,-71.28344"	1	FALSE	""
"35250549"	178.660447035416	43.23364	-79.86585	"43.23364,-79.86585"	1	FALSE	""
"24370185"	284.714530662297	46.35049	-72.61323	"46.35049,-72.61323"	1	FALSE	""
"24810362"	205.62040979718	45.41565	-75.8412	"45.41565,-75.8412"	1	FALSE	""
"59090548"	194.496163826277	49.17037	-121.94279	"49.17037,-121.94279"	1	FALSE	""
"35200659"	148.050845059928	43.6766	-79.29603	"43.6766,-79.29603"	1	FALSE	""
"13100302"	2121.51096517727	46.015	-66.60567	"46.015,-66.60567"	1	FALSE	""
"47060618"	610.43475369232	50.54106	-103.67013	"50.54106,-103.67013"	1	FALSE	""
"59151997"	181.391221910365	49.16459	-122.83272	"49.16459,-122.83272"	1	FALSE	""
"35250745"	195.538233983654	43.23935	-79.79375	"43.23935,-79.79375"	1	FALSE	""
"35300516"	258.210726031471	43.389	-80.29914	"43.389,-80.29914"	1	FALSE	""
"35210391"	124.368720828933	43.53893	-79.60259	"43.53893,-79.60259"	1	FALSE	""
"48111755"	611.626329413697	52.97037	-113.35724	"52.97037,-113.35724"	1	FALSE	""
"24661124"	328.253380554186	45.48662	-73.56833	"45.48662,-73.56833"	1	FALSE	""
"24720028"	180.343374372994	45.56322	-73.88806	"45.56322,-73.88806"	1	FALSE	""
"24560199"	212.008329837306	45.30583	-73.2733	"45.30583,-73.2733"	1	FALSE	""
"35202817"	127.247302876992	43.674	-79.38997	"43.674,-79.38997"	1	FALSE	""
"24580523"	151.591157367163	45.47515	-73.48992	"45.47515,-73.48992"	1	FALSE	""
"24662119"	235.975638819692	45.43819	-73.58936	"45.43819,-73.58936"	1	FALSE	""
"46030136"	4554.42267497196	49.51395	-97.39097	"49.51395,-97.39097"	1	FALSE	""
"35204790"	96.5684261236683	43.78687	-79.44566	"43.78687,-79.44566"	1	FALSE	""
"24610110"	395.992330511254	46.02698	-73.43628	"46.02698,-73.43628"	1	FALSE	""
"35490148"	4089.94857287276	46.20072	-79.42821	"46.20072,-79.42821"	1	FALSE	""
"35200222"	111.204880935208	43.7855	-79.28742	"43.7855,-79.28742"	1	FALSE	""
"24940042"	308.388122284002	48.42016	-71.25133	"48.42016,-71.25133"	1	FALSE	""
"59153834"	327.623668258463	49.27329	-123.13032	"49.27329,-123.13032"	1	FALSE	""
"35060343"	110.070715942331	45.41425	-75.6972	"45.41425,-75.6972"	1	FALSE	""
"24500069"	2714.54069571829	46.07977	-72.68873	"46.07977,-72.68873"	1	FALSE	""
"10060096"	1829.78660931951	48.95936	-55.61954	"48.95936,-55.61954"	1	FALSE	""
"35061186"	239.280254673221	45.38224	-75.76546	"45.38224,-75.76546"	1	FALSE	""
"35420199"	4337.74810714034	44.47712	-81.03184	"44.47712,-81.03184"	1	FALSE	""
"24530124"	1823.79089981212	46.00307	-73.15922	"46.00307,-73.15922"	1	FALSE	""
"13140128"	2854.44941610214	47.97763	-66.86598	"47.97763,-66.86598"	1	FALSE	""
"24662297"	314.542586590807	45.4355	-73.85864	"45.4355,-73.85864"	1	FALSE	""
"24370239"	189.752750009132	46.34325	-72.57135	"46.34325,-72.57135"	1	FALSE	""
"47060634"	181.517116188826	50.75851	-103.71018	"50.75851,-103.71018"	1	FALSE	""
"35340194"	3323.65551017336	42.70997	-81.36152	"42.70997,-81.36152"	1	FALSE	""
"24660925"	105.839200059207	45.43348	-73.65731	"45.43348,-73.65731"	1	FALSE	""
"35260237"	267.263627688885	43.02469	-79.29184	"43.02469,-79.29184"	1	FALSE	""
"35440223"	6839.41944526716	44.9878	-79.60092	"44.9878,-79.60092"	1	FALSE	""
"35440177"	1886.50306297728	45.35684	-79.21812	"45.35684,-79.21812"	1	FALSE	""
"46190133"	2905.95167112058	50.59545	-96.28788	"50.59545,-96.28788"	1	FALSE	""
"35070242"	1027.47815708224	44.63088	-75.62108	"44.63088,-75.62108"	1	FALSE	""
"46110790"	206.810972105564	49.91178	-97.0692	"49.91178,-97.0692"	1	FALSE	""
"59151125"	230.984731494486	49.1403	-123.14397	"49.1403,-123.14397"	1	FALSE	""
"59190287"	670.220151536972	48.97574	-123.8026	"48.97574,-123.8026"	1	FALSE	""
"59090784"	765.57991114931	49.07982	-122.21987	"49.07982,-122.21987"	1	FALSE	""
"48061296"	252.820780518396	50.96664	-114.06118	"50.96664,-114.06118"	1	FALSE	""
"24230616"	207.891502040593	46.78011	-71.29608	"46.78011,-71.29608"	1	FALSE	""
"59153542"	272.479767695916	49.16017	-122.63554	"49.16017,-122.63554"	1	FALSE	""
"59070215"	180.670977710764	49.50094	-119.58661	"49.50094,-119.58661"	1	FALSE	""
"35203359"	154.173078272452	43.77442	-79.21779	"43.77442,-79.21779"	1	FALSE	""
"59170094"	556.015699718567	48.49179	-123.37687	"48.49179,-123.37687"	1	FALSE	""
"35390339"	230.696495925054	42.99787	-81.30304	"42.99787,-81.30304"	1	FALSE	""
"24662386"	264.996978205721	45.50444	-73.83245	"45.50444,-73.83245"	1	FALSE	""
"10080221"	17801.3729427008	49.81057	-55.93848	"49.81057,-55.93848"	1	FALSE	""
"35181097"	973.77159663922	43.9522	-78.93623	"43.9522,-78.93623"	1	FALSE	""
"12170497"	485.465121589717	46.11584	-60.20449	"46.11584,-60.20449"	1	FALSE	""
"35470306"	2600.73450757713	45.50155	-77.66326	"45.50155,-77.66326"	1	FALSE	""
"12090784"	317.969508177721	44.6684	-63.51265	"44.6684,-63.51265"	1	FALSE	""
"35260681"	290.116089145988	42.86798	-79.05826	"42.86798,-79.05826"	1	FALSE	""
"59150425"	191.330605107229	49.25082	-123.05773	"49.25082,-123.05773"	1	FALSE	""
"59150076"	393.084129580124	49.32836	-123.09018	"49.32836,-123.09018"	1	FALSE	""
"59150013"	320.453719637593	49.35569	-123.24654	"49.35569,-123.24654"	1	FALSE	""
"59090470"	482.252456870038	49.14399	-122.34545	"49.14399,-122.34545"	1	FALSE	""
"12070125"	3357.37377572992	45.15982	-64.58217	"45.15982,-64.58217"	1	FALSE	""
"59153502"	384.110753079267	49.30245	-122.81363	"49.30245,-122.81363"	1	FALSE	""
"24650327"	139.257511789975	45.54088	-73.75363	"45.54088,-73.75363"	1	FALSE	""
"59410346"	5381.26830429531	52.17142	-122.00749	"52.17142,-122.00749"	1	FALSE	""
"24810413"	502.473035091489	45.42849	-75.77167	"45.42849,-75.77167"	1	FALSE	""
"35540114"	1047.00134821556	47.5133	-79.66028	"47.5133,-79.66028"	1	FALSE	""
"35300031"	202.996228157646	43.45925	-80.56764	"43.45925,-80.56764"	1	FALSE	""
"35180978"	955.935516659688	43.96872	-78.75412	"43.96872,-78.75412"	1	FALSE	""
"35020191"	218.050974412977	45.60496	-74.58899	"45.60496,-74.58899"	1	FALSE	""
"59153589"	118.670507999422	49.29131	-123.13841	"49.29131,-123.13841"	1	FALSE	""
"59190303"	1831.61697914989	49.01831	-123.77636	"49.01831,-123.77636"	1	FALSE	""
"35410159"	4687.83917779022	44.54662	-81.30115	"44.54662,-81.30115"	1	FALSE	""
"35191134"	260.02573476404	44.03765	-79.48677	"44.03765,-79.48677"	1	FALSE	""
"24661157"	166.167562252696	45.45711	-73.56929	"45.45711,-73.56929"	1	FALSE	""
"46020162"	621.13766722176	49.73854	-96.89032	"49.73854,-96.89032"	1	FALSE	""
"59010140"	19342.102061702	50.31316	-115.97867	"50.31316,-115.97867"	1	FALSE	""
"35310218"	3254.40209739706	43.52302	-80.89797	"43.52302,-80.89797"	1	FALSE	""
"35140190"	1639.36876728892	44.05796	-77.71242	"44.05796,-77.71242"	1	FALSE	""
"24930110"	234.130077070233	48.54063	-71.64889	"48.54063,-71.64889"	1	FALSE	""
"35470307"	4658.03189491264	45.48967	-77.59972	"45.48967,-77.59972"	1	FALSE	""
"24660049"	176.569452771867	45.63967	-73.4941	"45.63967,-73.4941"	1	FALSE	""
"59151432"	209.388957746508	49.26825	-123.05206	"49.26825,-123.05206"	1	FALSE	""
"35360172"	332.293614042589	42.44134	-81.88036	"42.44134,-81.88036"	1	FALSE	""
"35390846"	177.417224389898	42.98664	-81.15	"42.98664,-81.15"	1	FALSE	""
"59153576"	663.283773397696	49.30503	-123.02997	"49.30503,-123.02997"	1	FALSE	""
